Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,56.28860831260681,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,56.49121022224426,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,56.700061321258545,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,56.9239182472229,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,57.08500027656555,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,57.274290323257446,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,57.483585357666016,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,57.67589330673218,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,57.83072829246521,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,57.97532820701599,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,58.34886932373047,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,58.579193353652954,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,58.77255845069885,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,58.97005748748779,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,59.159531116485596,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,59.30425310134888,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,59.45386624336243,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,59.646517276763916,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,59.795637130737305,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,59.9489963054657,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,60.145198345184326,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,60.244240283966064,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,60.38242721557617,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,60.490708112716675,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,60.68975591659546,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,60.88449478149414,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,60.98283386230469,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,61.122323751449585,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,61.22326970100403,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,61.364733934402466,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,61.56462216377258,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,61.7148060798645,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,61.85443997383118,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,61.99898886680603,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,62.0961229801178,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,62.24446988105774,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,62.49290585517883,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,62.63508105278015,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,62.78201079368591,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,62.877057790756226,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,62.9726619720459,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,63.074750900268555,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,63.179423809051514,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,63.31406283378601,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,63.4085488319397,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,63.57074284553528,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,63.653963804244995,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,63.751495599746704,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,63.89965081214905,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,63.99825072288513,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,64.14362692832947,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,64.2963318824768,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,64.43653702735901,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,64.63572978973389,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,64.78361082077026,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,64.98610877990723,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,65.1806628704071,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,65.37532782554626,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,65.57497096061707,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,65.7702841758728,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,65.86900806427002,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,66.01516604423523,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,66.26782202720642,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,66.40826725959778,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,66.65542221069336,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,66.8526291847229,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,67.10268521308899,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,67.29494023323059,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,67.50012516975403,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,67.640456199646,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,67.86485624313354,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,68.13972401618958,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,68.33572125434875,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,68.67471218109131,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,68.92144417762756,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,69.16402220726013,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,69.40118885040283,[],[],0,,,
